Obs,Age,Pop,CNTRY,deaths,ax,a,MID,LOW,HIGH,width,mx_base,mx_low,mx_mid,mx_high,qx_base,qx_low,qx_mid,qx_high,agecountry,lx_base,dx_base,Lx_base,Tx_base,ex_base,lx_low,dx_low,Lx_low,Tx_low,ex_low,lx_mid,dx_mid,Lx_mid,Tx_mid,ex_mid,lx_high,dx_high,Lx_high,Tx_high,ex_high,DIF_LOW,DIF_MID,DIF_HIGH
181,45,4355937,FRATNP,10031,2.66,,38728,14235,72947,5,0.002302834,0.002375183,0.002499667,0.002673583,0.002290491,0.002362054,0.002485131,0.002656961,FRATNP45,99214.0247,227.2488729,495538.3611,3970002.499,40.01452931,99188.20866,234.287953,495392.8095,3942256.47,39.7452129,99143.81073,246.3853377,495142.512,3897296.673,39.30953072,99081.82842,263.2565092,494793.1219,3839724.088,38.75306047,-0.269316411,-0.704998594,-1.26146884
182,50,4327069,FRATNP,15646,2.68,,38728,14235,72947,5,0.003615843,0.003710656,0.003873794,0.004101713,0.003585762,0.003678985,0.003839289,0.004063049,FRATNP50,98986.77583,354.9430609,494110.4112,3474464.138,35.10028596,98953.92071,364.0499539,493925.0077,3446863.661,34.83301759,98897.42539,379.6958309,493606.2326,3402154.161,34.4008365,98818.57192,401.5046653,493161.3688,3344930.967,33.84921378,-0.267268372,-0.699449463,-1.251072181
183,55,4114377,FRATNP,23440,2.64,,38728,14235,72947,5,0.005697096,0.005814558,0.006016665,0.006299028,0.005621514,0.005735849,0.005932429,0.00620676,FRATNP55,98631.83277,554.4602035,491850.6377,2980353.727,30.21695576,98589.87076,565.4965636,491614.7819,2952938.653,29.95174485,98517.72956,584.4494068,491209.3472,2908547.929,29.52309134,98417.06725,610.8511276,490643.7276,2851769.598,28.97637247,-0.265210912,-0.693864415,-1.24058329
184,60,3981706,FRATNP,31967,2.61,,38728,14235,72947,5,0.008028468,0.008149436,0.008357576,0.008648367,0.007877318,0.007993741,0.008193906,0.008473229,FRATNP60,98077.37256,772.586644,488540.3807,2488503.089,25.37285639,98024.37419,783.5814609,488249.1113,2461323.871,25.10930462,97933.28016,802.4561163,487748.5307,2417338.582,24.68352513,97806.21612,828.7344655,487050.4052,2361125.87,24.14085693,-0.263551775,-0.689331264,-1.231999462
185,65,6021381,FRATNP,40879,2.6,,38728,14235,72947,5,0.006788974,0.006891342,0.007067478,0.007313556,0.006680131,0.006779219,0.006949599,0.007187399,FRATNP65,97304.78592,650.008735,484963.9086,1999962.709,20.55359035,97240.79273,659.2166248,484621.8438,1973074.76,20.29060752,97130.82404,675.0202876,484034.0715,1929590.051,19.86588779,96977.48166,697.0158531,483214.5702,1874075.465,19.32485184,-0.262982828,-0.687702561,-1.228738505
186,75,2173760,FRATNP,56077,2.65,,38728,14235,72947,5,0.025797236,0.026610701,0.028010364,0.029965823,0.024322708,0.025044537,0.026280469,0.027994461,FRATNP75,96654.77718,2350.905951,477749.2569,1514998.8,15.67432924,96581.57611,2418.84088,477223.6045,1488452.916,15.41135459,96455.80375,2534.903738,476321.995,1445555.979,14.98671851,96280.4658,2695.319787,475068.3275,1390860.895,14.44593026,-0.262974646,-0.687610728,-1.228398974
187,80,3792559.14,FRATNP,344809.03,14.19,,38728,14235,72947,5,0.090917245,0.093117094,0.096902194,0.102190331,1,1,1,1,FRATNP80,94303.87123,94303.87123,1037249.543,1037249.543,10.9990134,94162.73523,94162.73523,1011229.312,1011229.312,10.73916671,93920.90001,93920.90001,969233.9844,969233.9844,10.31968374,93585.14602,93585.14602,915792.5672,915792.5672,9.785661573,-0.259846681,-0.67932966,-1.213351823
188,0,804305,GBR_NP,3065,0.06,,2515,388,7484,1,0.003810743,0.00381477,0.003836843,0.00388841,0.003797142,0.00380114,0.003823055,0.003874249,GBR_NP0,100000,379.71417,99643.06868,8294316.396,82.94316396,100000,380.113954,99642.69288,8293588.346,82.93588346,100000,382.3055001,99640.63283,8289612.84,82.8961284,100000,387.4249365,99635.82056,8280427.159,82.80427159,-0.007280499,-0.047035558,-0.138892366
189,1,3200825.5,GBR_NP,554,1.51,,2515,388,7484,4,0.00017308,0.000173364,0.00017492,0.000178554,0.000173006,0.000173289,0.000174844,0.000178474,GBR_NP1,99620.28583,17.23488629,398438.2285,8194673.327,82.25908266,99619.88605,17.26306107,398436.5592,8193945.653,82.25210827,99617.6945,17.41750935,398427.4084,8189972.207,82.21403083,99612.57506,17.7782932,398406.0323,8180791.339,82.12609034,-0.006974393,-0.045051831,-0.132992325
190,5,3701177.5,GBR_NP,295,2.43,,2515,388,7484,5.00E+00,7.97E-05,7.99E-05,8.08E-05,8.30E-05,7.97E-05,7.99E-05,8.08E-05,8.30E-05,GBR_NP5,99603.05094,7.937172011,497994.8562,7796235.099,78.27305514,99602.62298,7.954248144,497992.6725,7795509.094,78.26610244,99600.27699,8.047855923,497980.702,7791544.799,78.22814388,99594.79677,8.266519173,497952.7389,7782385.306,78.14048081,-0.006952701,-0.044911262,-0.132574325
191,10,3554247.5,GBR_NP,337,2.75,,2515,388,7484,5.00E+00,9.48E-05,9.50E-05,9.60E-05,9.85E-05,9.48E-05,9.50E-05,9.60E-05,9.85E-05,GBR_NP10,99595.11377,9.441209298,497954.3261,7298240.242,73.27909941,99594.66874,9.460100691,497952.0585,7297516.421,73.27215918,99592.22913,9.563659238,497939.6274,7293564.097,73.23426898,99586.53025,9.805566301,497910.5887,7284432.567,73.14676542,-0.006940225,-0.044830426,-0.132333985
192,15,3905926.5,GBR_NP,933,2.94,,2515,388,7484,5,0.000238868,0.000239523,0.000243114,0.000251503,0.00023875,0.000239405,0.000242992,0.000251373,GBR_NP15,99585.67256,23.77610928,497879.384,6800285.916,68.28578591,99585.20864,23.84116723,497876.9304,6799564.363,68.27885844,99582.66548,24.19779837,497863.4799,6795624.469,68.2410381,99576.72468,25.03085213,497832.0599,6786521.979,68.15369756,-0.006927474,-0.044747805,-0.132088345
193,20,4322546.5,GBR_NP,1496,2.58,,2515,388,7484,5,0.000346092,0.000346856,0.000351044,0.000360826,0.000345803,0.000346565,0.000350746,0.000360511,GBR_NP20,99561.89645,34.42876877,497726.1646,6302406.532,63.30139096,99561.36747,34.50450839,497723.3364,6301687.432,63.29450461,99558.46768,34.91969059,497707.8327,6297760.989,63.2569096,99551.69383,35.8894931,497671.6166,6288689.919,63.17009462,-0.00688635,-0.044481365,-0.131296344
194,25,4333907.5,GBR_NP,1996,2.56,,2515,388,7484,5,0.000460554,0.000461312,0.000465462,0.000475159,0.000460037,0.000460793,0.000464934,0.000474608,GBR_NP25,99527.46768,45.78635676,497525.6197,5804680.368,58.32239584,99526.86296,45.86126571,497522.4133,5803964.096,58.31555344,99523.54799,46.27189237,497504.8365,5800053.157,58.27819922,99515.80434,47.23104039,497463.778,5791018.302,58.1919459,-0.006842401,-0.044196624,-0.130449945
195,30,4283387.5,GBR_NP,2782,2.62,,2515,388,7484,5,0.000649486,0.000650501,0.000656062,0.000669056,0.000648484,0.000649495,0.00065504,0.000667992,GBR_NP30,99481.68133,64.51223282,497254.8675,5307154.748,53.34806044,99481.00169,64.61241048,497251.2309,5306441.683,53.34125705,99477.27609,65.16154732,497231.296,5302548.32,53.30411656,99468.5733,66.4441984,497184.7293,5293554.524,53.21836183,-0.006803391,-0.043943876,-0.129698611
196,35,4001616.5,GBR_NP,3807,2.69,,2515,388,7484,5,0.000951366,0.000952698,0.000960001,0.000977064,0.000949279,0.000950606,0.000957877,0.000974863,GBR_NP35,99417.16909,94.37466481,496867.84,4809899.88,48.3809781,99416.38928,94.50579621,496863.638,4809190.452,48.37422166,99412.11455,95.2246021,496840.6039,4805317.024,48.33733842,99402.1291,96.90350739,496786.7984,4796369.795,48.25218371,-0.006756438,-0.043639674,-0.128794383
197,40,4531776.5,GBR_NP,6413,2.67,,2515,388,7484,5,0.001415118,0.001416655,0.001425077,0.001444753,0.001410468,0.001411994,0.001420361,0.001439906,GBR_NP40,99322.79443,140.0915935,496287.5587,4313032.04,43.42439281,99321.88349,140.2419024,496282.6538,4312326.814,43.41769067,99316.88994,141.065821,496255.7664,4308476.42,43.38110489,99305.22559,142.9901714,496192.9609,4299582.996,43.29664397,-0.006702144,-0.043287918,-0.127748844
198,45,4686174,GBR_NP,9728,2.65,,2515,388,7484,5,0.002075894,0.002077819,0.002088371,0.002113023,0.002065816,0.002067722,0.002078172,0.002102583,GBR_NP45,99182.70284,204.8932264,495432.0151,3816744.482,38.48195676,99181.64159,205.080102,495426.2697,3816044.16,38.47530751,99175.82412,206.1044453,495394.7752,3812220.654,38.4390116,99162.23542,208.4967998,495321.2096,3803390.036,38.35522686,-0.006649242,-0.042945158,-0.126729897
199,50,4290032,GBR_NP,13759,2.68,,2515,388,7484,5,0.003207202,0.003209412,0.003221528,0.003249832,0.003183515,0.003185692,0.003197629,0.003225513,GBR_NP50,98977.80961,315.0972998,494158.0223,3321312.466,33.55613222,98976.56148,315.3088521,494151.2909,3320617.89,33.54953779,98969.71968,316.4684385,494114.3916,3316825.879,33.51354222,98953.73862,319.1765258,494028.2036,3308068.826,33.43045823,-0.00659443,-0.042590007,-0.125673991
200,55,3720422.5,GBR_NP,19026,2.68,,2515,388,7484,5,0.005113935,0.005116817,0.005132613,0.005169515,0.005053973,0.005056788,0.005072215,0.00510825,GBR_NP55,98662.71231,498.6387143,492156.7197,2827154.444,28.65474076,98661.25263,498.9089956,492148.7943,2826466.599,28.64819292,98653.25124,500.390458,492105.3503,2822711.487,28.61245272,98634.5621,503.8500081,492003.8785,2814040.622,28.52996518,-0.006547841,-0.04228804,-0.12477558
201,60,3582616.5,GBR_NP,28361,2.65,,2515,388,7484,5,0.007916281,0.007919916,0.007939843,0.007986394,0.007771702,0.007775206,0.00779441,0.007839267,GBR_NP60,98164.0736,762.9019558,489027.5484,2334997.724,23.78668324,98162.34364,763.2324081,489018.122,2334317.805,23.78017597,98152.86078,765.043622,488966.4514,2330606.137,23.74465826,98130.71209,769.2728395,488845.7693,2322036.744,23.66269127,-0.006507276,-0.042024981,-0.123991976
202,65,5925801.5,GBR_NP,42380,2.66,,2515,388,7484,5,0.007151775,0.007154757,0.007171103,0.007209291,0.007034059,0.007036944,0.007052755,0.007089689,GBR_NP65,97401.17164,685.1255981,485402.6643,1845970.176,18.95223789,97399.11123,685.3920486,485391.7387,1845299.683,18.94575484,97387.81716,686.8524471,485331.8511,1841639.685,18.9103703,97361.43925,690.2623682,485191.9823,1833190.975,18.82871688,-0.006483054,-0.041867593,-0.123521014
203,75,2069512,GBR_NP,72499,2.64,,2515,388,7484,5,0.03503193,0.035056444,0.03519083,0.035504775,0.032356819,0.032377731,0.03249233,0.03275979,GBR_NP75,96716.04604,3129.423572,476194.7906,1360567.512,14.06765028,96713.71918,3131.370763,476178.5609,1359907.944,14.06116894,96700.96471,3142.039661,476089.61,1356307.834,14.02579424,96671.17688,3166.927474,475881.9356,1347998.992,13.94416656,-0.006481335,-0.041856032,-0.123483712
204,80,2994275.08,GBR_NP,316861.98,14.04,,2515,388,7484,5,0.105822602,0.105894802,0.106290602,0.107215251,1,1,1,1,GBR_NP80,93586.62247,93586.62247,884372.7212,884372.7212,9.449777092,93582.34842,93582.34842,883729.3833,883729.3833,9.443334114,93558.92505,93558.92505,880218.2243,880218.2243,9.408169491,93504.24941,93504.24941,872117.0568,872117.0568,9.327031256,-0.006442978,-0.041607601,-0.122745836
205,0,99905,GRC,345,0.06,,2838,1520,5606,1,0.003453281,0.003511046,0.003561134,0.003666328,0.003442107,0.003499496,0.003549253,0.003653736,GRC0,100000,344.2107248,99676.44192,8353227.598,83.53227598,100000,349.9496079,99671.04737,8339122.903,83.39122903,100000,354.9253208,99666.3702,8327135.47,83.2713547,100000,365.3735528,99656.54886,8302662.427,83.02662427,-0.141046951,-0.260921277,-0.505651714
206,1,443173,GRC,58,1.85,,2838,1520,5606,4,0.000130874,0.000137365,0.000142994,0.000154815,0.000130838,0.000137325,0.00014295,0.000154763,GRC1,99655.78928,13.03872269,398595.1238,8253551.156,82.82058891,99650.05039,13.68443595,398570.78,8239451.856,82.68387044,99645.07468,14.24426251,398549.6736,8227469.1,82.56774484,99634.62645,15.41975711,398505.3533,8203005.878,82.33087402,-0.136718474,-0.252844076,-0.489714894
207,5,535716,GRC,53,2.2,,2838,1520,5606,5,9.89E-05,0.000104433,0.000109202,0.000119218,9.89E-05,0.000104403,0.000109169,0.000119178,GRC5,99642.75055,9.855227888,498186.1581,7854956.032,78.83118429,99636.36596,10.40228698,498152.7034,7840881.076,78.69497247,99630.83042,10.87657439,498123.6977,7828919.427,78.57928509,99619.20669,11.87243709,498062.7906,7804500.525,78.34333141,-0.136211827,-0.251899208,-0.487852884
208,10,535622,GRC,55,2.64,,2838,1520,5606,5,0.000102684,0.000108562,0.000113658,0.000124361,0.000102659,0.000108534,0.000113628,0.000124325,GRC10,99632.89532,10.228261,498140.3379,7356769.874,73.8387643,99625.96367,10.81279704,498104.3001,7342728.372,73.70295957,99619.95384,11.31957232,498073.055,7330795.729,73.58762423,99607.33425,12.38363854,498007.4459,7306437.734,73.35240712,-0.13580473,-0.25114007,-0.486357182
209,15,545391,GRC,128,2.84,,2838,1520,5606,5,0.000234694,0.000250013,0.000263297,0.000291194,0.000234575,0.000249878,0.000263147,0.000291011,GRC15,99622.66706,23.36899642,498062.8583,6858629.536,68.84607428,99615.15087,24.8916804,498021.9883,6844624.072,68.71067315,99608.63427,26.21174005,497986.554,6832722.674,68.59568675,99594.95061,28.98325659,497912.1492,6808430.288,68.3611995,-0.135401129,-0.250387527,-0.484874778
210,20,615604,GRC,263,2.7,,2838,1520,5606,5,0.000427223,0.000455564,0.000480139,0.00053175,0.000426803,0.000455087,0.000479609,0.0005311,GRC20,99599.29807,42.50931038,497898.7189,6360566.678,63.86156129,99590.25919,45.32224821,497847.0548,6346602.084,63.72713692,99582.42253,47.76065107,497802.2632,6334736.12,63.61299473,99565.96736,52.87952008,497708.2139,6310518.139,63.38027246,-0.134424367,-0.248566557,-0.481288832
211,25,667887,GRC,304,2.28,,2838,1520,5606,5,0.000455167,0.000485749,0.000512266,0.000567957,0.000454604,0.000485108,0.000511553,0.000567081,GRC25,99556.78876,45.2589137,497660.8395,5862667.959,58.88767639,99544.93694,48.29000472,497593.3359,5848755.029,58.75492224,99534.66188,50.91728696,497534.8144,5836933.857,58.64222319,99513.08784,56.43197811,497411.9442,5812809.925,58.4125169,-0.132754158,-0.245453206,-0.475159496
212,30,814896,GRC,507,2.57,,2838,1520,5606,5,0.000622165,0.000647696,0.000669834,0.000716327,0.000621226,0.000646678,0.000668745,0.000715082,GRC30,99511.52984,61.81915706,497407.4287,5365007.12,53.91342217,99496.64694,64.34231002,497326.8829,5351161.693,53.78233195,99483.74459,66.52928385,497257.0568,5339399.043,53.67107023,99456.65586,71.11964551,497110.4586,5315397.981,53.44436664,-0.131090228,-0.242351946,-0.469055532
213,35,825924,GRC,636,2.63,,2838,1520,5606,5,0.000770047,0.000792725,0.000812389,0.000853687,0.000768644,0.000791238,0.000810828,0.000851963,GRC35,99449.71069,76.44140905,497067.3873,4867599.691,48.94533787,99432.30463,78.6746373,496975.0643,4853834.81,48.81547127,99417.21531,80.61025237,496895.0302,4842141.986,48.7052667,99385.53621,84.67283278,496727.0065,4818287.522,48.48077201,-0.1298666,-0.240071178,-0.464565865
214,40,843030,GRC,1026,2.73,,2838,1520,5606,5,0.001217039,0.001245916,0.001270956,0.001323544,0.001213686,0.001242402,0.0012673,0.001319579,GRC40,99373.26928,120.6078978,496592.5665,4370532.304,43.98096526,99353.62999,123.4371853,496487.9475,4356859.746,43.85204392,99336.60506,125.8892659,496397.2566,4345246.955,43.74265612,99300.86338,131.035353,496206.8667,4321560.516,43.51986849,-0.128921338,-0.238309134,-0.461096764
215,45,789505,GRC,1719,2.76,,2838,1520,5606,5,0.002177314,0.002218153,0.002253564,0.002327935,0.002166746,0.002207186,0.002242246,0.002315858,GRC45,99252.66138,215.0553088,495781.583,3873939.737,39.0310918,99230.19281,219.0194849,495660.3604,3860371.798,38.9031976,99210.71579,222.4547933,495555.2802,3848849.699,38.79469741,99169.82803,229.663269,495334.6944,3825353.649,38.57376508,-0.127894197,-0.236394386,-0.457326718
216,50,746474,GRC,2586,2.7,,2838,1520,5606,5,0.003464287,0.003515223,0.003559389,0.003652146,0.003436902,0.00348703,0.003530487,0.003621724,GRC50,99037.60607,340.3825478,494405.1505,3378158.154,34.10985269,99011.17332,345.2549304,494261.7803,3364711.438,33.98314882,98988.261,349.4767474,494137.5085,3353294.419,33.87567763,98940.16476,358.3339846,493876.6556,3330018.955,33.6568972,-0.126703871,-0.234175064,-0.45295549
217,55,685257,GRC,3821,2.64,,2838,1520,5606,5,0.00557601,0.005645422,0.00570561,0.005832012,0.005503586,0.005571196,0.005629803,0.005752833,GRC55,98697.22352,543.1886934,492204.1923,2883753.004,29.21817758,98665.91839,549.6871659,492032.3302,2870449.658,29.09261582,98638.78425,555.3169142,491883.3733,2859156.91,28.98613291,98581.83077,567.1248014,491570.7393,2836142.299,28.76942208,-0.125561766,-0.232044673,-0.448755501
218,60,636306,GRC,5069,2.56,,2838,1520,5606,5,0.007966293,0.00804571,0.008114573,0.008259195,0.007814399,0.007890801,0.007957027,0.00809604,GRC60,98154.03483,767.0147507,488898.6582,2391548.811,24.36526237,98116.23122,774.2156868,488692.0698,2378417.328,24.24081416,98083.46733,780.4528007,488513.0318,2367273.537,24.1352962,98014.70597,793.5309853,488137.3143,2344571.56,23.92061004,-0.124448207,-0.229966167,-0.444652332
219,65,1086041,GRC,7099,2.63,,2838,1520,5606,5,0.006536586,0.006606878,0.006667828,0.006795834,0.006436868,0.00650502,0.006564097,0.006688114,GRC65,97387.02008,626.8673506,485449.4248,1902650.153,19.5369994,97342.01554,633.2117674,485209.3658,1889725.258,19.41325385,97303.01453,638.7064671,485001.3383,1878760.505,19.3083484,97221.17499,650.2263105,484564.8386,1856434.245,19.09495792,-0.123745556,-0.228651004,-0.442041483
220,75,492759,GRC,16133,2.73,,2838,1520,5606,5,0.032740143,0.033223017,0.033641719,0.034521058,0.030475221,0.03089317,0.031254887,0.032012471,GRC75,96760.15273,2948.786997,477107.0172,1417200.728,14.64653257,96708.80377,2987.641488,476762.0727,1404515.892,14.52314409,96664.30807,3021.231981,476463.3437,1393759.167,14.41855008,96570.94868,3091.474699,475837.0958,1371869.407,14.20581889,-0.123388481,-0.227982493,-0.440713682
221,80,630196.94,GRC,62886.96,14.11,,2838,1520,5606,5,0.099789377,0.10101943,0.102086016,0.104326008,1,1,1,1,GRC80,93811.36573,93811.36573,940093.7113,940093.7113,10.02110676,93721.16228,93721.16228,927753.8193,927753.8193,9.899085721,93643.07609,93643.07609,917295.8229,917295.8229,9.795660942,93479.47398,93479.47398,896032.311,896032.311,9.585337539,-0.12202104,-0.225445818,-0.435769222
222,0,39425,HRV,154,0.06,,1145,624,1811,1,0.003906151,0.004060239,0.004188893,0.004353353,0.003891861,0.004044802,0.004172464,0.004335611,HRV0,100000,389.1860855,99634.16508,8085338.99,80.8533899,100000,404.480178,99619.78863,8076879.373,80.76879373,100000,417.2463842,99607.7884,8069865.135,80.69865135,100000,433.5610873,99592.45258,8060962.675,80.60962675,-0.08459617,-0.154738545,-0.243763143
223,1,165736,HRV,32,1.44,,1145,624,1811,4,0.000193078,0.000199365,0.000204614,0.000211323,0.000192983,0.000199263,0.000204507,0.000211209,HRV1,99610.81391,19.22316988,398394.0443,7985704.825,80.16905505,99595.51982,19.84570635,398331.2743,7977259.584,80.09657059,99582.75362,20.36532251,398278.8792,7970257.347,80.03652297,99566.43891,21.02933912,398211.9205,7961370.223,79.96037932,-0.072484462,-0.132532088,-0.208675736
224,5,211122,HRV,27,2.56,,1145,624,1811,5,0.000127888,0.000131027,0.000133647,0.000136997,0.000127848,0.000130985,0.000133603,0.000136951,HRV5,99591.59074,12.73261018,497926.8862,7587310.78,76.18425134,99575.67412,13.04288697,497846.5459,7578928.31,76.11224706,99562.38829,13.30186853,497779.4849,7571978.468,76.05259976,99545.40957,13.63282196,497693.7838,7563158.302,75.97696704,-0.072004273,-0.131651581,-0.207284296
225,10,204767,HRV,30,2.85,,1145,624,1811,5,0.000146508,0.000148969,0.000151024,0.00015365,0.000146462,0.000148921,0.000150975,0.0001536,HRV10,99578.85813,14.58450358,497862.934,7089383.894,71.19366527,99562.63123,14.82699806,497781.2781,7081081.764,71.12188254,99549.08642,15.02940284,497713.1189,7074198.983,71.06241992,99531.77675,15.28805617,497626.0144,7065464.518,70.98702293,-0.071782729,-0.131245347,-0.206642342
226,15,241956,HRV,69,2.88,,1145,624,1811,5,0.000285176,0.000296381,0.000305737,0.000317696,0.000285004,0.000296195,0.000305538,0.000317482,HRV15,99564.27363,28.37616763,497761.2107,6591520.96,66.20367648,99547.80423,29.48554725,497676.5118,6583300.486,66.13205119,99534.05702,30.41148634,497605.8128,6576485.864,66.07271984,99516.4887,31.5946982,497515.4627,6567838.504,65.99749037,-0.071625282,-0.130956641,-0.20618611
