Age,Pop,CNTRY,deaths,ax,MID,LOW,HIGH,meanval,upperval,lowerval,countmeanval,countupperval,countlowerval,perdist,width,mx_base,mx_low,mx_mid,mx_high,qx_base,qx_low,qx_mid,qx_high,lx_base,dx_base,Lx_base,Tx_base,ex_base,lx_low,dx_low,Lx_low,Tx_low,ex_low,lx_mid,dx_mid,Lx_mid,Tx_mid,ex_mid,lx_high,dx_high,Lx_high,Tx_high,ex_high,DIF_LOW,DIF_MID,DIF_HIGH
0,57670,FIN,95,0.15,23,3,44,0.041109042,0.1393760784,0.0229923977,42.8015635057,63.104439461,25.2962619842,9.604565495493031e-4,1,0.001647303624067973,0.0016473535871275992,0.0016476866741917744,0.0016480364156091585,0.001645000281381627,0.0016450501048151031,0.0016453822609302812,0.001645731024649077,1e5,164.5000281381627,99860.17497608256,8794424.936800044,87.94424936800044,1e5,164.5050104815103,99860.17074109073,8794381.984637816,87.94381984637816,1e5,164.53822609302813,99860.14250782093,8794095.68128425,87.9409568128425,1e5,164.5731024649077,99860.11286290483,8793795.145827051,87.93795145827052,-4.295216222800491e-4,-0.003292555157941024,-0.00629790972992339
1,242466,FIN,22,1.84,23,3,44,0.0954968896,0.1487797817,0.0562976661,42.8015635057,63.104439461,25.2962619842,0.0022311542331224046,4,9.073437100459445e-5,9.0761976783134e-5,9.09460153067309e-5,9.113925575650766e-5,9.071659180073754e-5,9.074418676010664e-5,9.092815307181657e-5,9.112131754172875e-5,99835.49997186183,9.056736298169934,399322.43733704335,8694564.761823962,87.08890889788185,99835.4949895185,9.059490802616558,399322.41145794035,8694521.813896723,87.08848305714858,99835.46177390698,9.077854150173305,399322.23893066356,8694235.538776431,87.08564456250913,99835.4268975351,9.097135636244344,399322.05777716613,8693935.032964146,87.0826649730968,-4.258407332713432e-4,-0.003264335372719529,-0.006243924785053423
5,304173,FIN,16,2.58,23,3,44,0.1488952227,0.2056882693,0.0959015113,42.8015635057,63.104439461,25.2962619842,0.0034787332635680753,5,5.2601644458909896e-5,5.263595453834069e-5,5.286468840121268e-5,5.310485895722827e-5,5.2594949333312995e-5,5.2629250676493384e-5,5.285792615214741e-5,5.30980351291555e-5,99826.44323556368,5.250366724099318,499119.5102903461,8295242.324486918,83.09664308997132,99826.43549871587,5.253790498002716,499119.46332057414,8295199.402438783,83.09621956345912,99826.38391975682,5.276615629266422,499119.15018896124,8294913.299845767,83.09339649639564,99826.32976189884,5.300581964511966,499118.82140114007,8294612.97518698,83.09043310488234,-4.2352651220767257e-4,-0.0032465935756818,-0.006209985088986514
10,292299,FIN,29,2.45,23,3,44,0.1617085536,0.2205586168,0.0930552306,42.8015635057,63.104439461,25.2962619842,0.003778099217764903,5,9.921347661127818e-5,9.925225299317923e-5,9.951076220585288e-5,9.978219687916023e-5,9.918838250939425e-5,9.922713927449502e-5,9.948551751267873e-5,9.975681429624567e-5,99821.19286883959,9.901102660818479,499080.7165324128,7796122.814196572,78.10087808147429,99821.18170821786,9.904970299906008,499080.65086682455,7796079.939118209,78.10045729479067,99821.10730412754,9.930754518839763,499080.21309661464,7795794.149656806,78.09765249252504,99821.02917993432,9.957827870762829,499079.7534386012,7795494.153785841,78.09470827769088,-4.207866836196672e-4,-0.0032255889492489587,-0.006169803783407701
15,306582,FIN,82,3.05,23,3,44,0.3261361666,0.4751930238,0.2242515736,42.8015635057,63.104439461,25.2962619842,0.007619725540086113,5,2.674651479865093e-4,2.675397093652604e-4,2.680367852236008e-4,2.6855871487485827e-4,2.6732572237441317e-4,2.6740020602712125e-4,2.678967631586216e-4,2.684181471112156e-4,99811.29176617875,26.682125672517053,499004.42868583236,7297042.09766416,73.10838251405916,99811.27673791797,26.68955596354928,499004.33905546094,7296999.288251385,73.10796461818306,99811.17654960869,26.739091124693882,499003.7415203503,7296713.936560191,73.10517908716905,99811.07135206358,26.791102833506237,499003.1141097926,7296414.400347239,73.10225510565454,-4.178958760974183e-4,-0.003203426890109995,-0.006127408404623225
20,342086,FIN,163,2.57,23,3,44,0.3075930544,0.5246167665,0.2029619452,42.8015635057,63.104439461,25.2962619842,0.0071864910813138165,5,4.7648836842197577e-4,4.7655139196939935e-4,4.7697154895222317e-4,4.7741271378418825e-4,4.759372964583345e-4,4.7600017430348925e-4,4.764193594462462e-4,4.768595029259811e-4,99784.60964050624,47.4912173404528,498807.6445443939,6798037.668978327,68.12711592969697,99784.58718195443,47.497480891412025,498807.51703120605,6797994.949195924,68.12670314304121,99784.437458484,47.53923777667496,498806.66694462264,6797710.19503984,68.12395167200371,99784.28024923007,47.58308227947464,498805.7743562112,6797411.286237447,68.12106345067208,-4.127866557581683e-4,-0.0031642576932569,-0.0060524790248877025
25,339565,FIN,180,2.56,23,3,44,0.4169916384,0.6304939053,0.2820998407,42.8015635057,63.104439461,25.2962619842,0.009742439393469074,5,5.300899680473547e-4,5.301760408704679e-4,5.307498596912219e-4,5.313523694530138e-4,5.294052249942794e-4,5.294910755740851e-4,5.300634118524396e-4,5.30664363222065e-4,99737.11842316578,52.801351619097176,498556.75681787834,6299230.024433933,63.15833186304309,99737.08970106301,52.80989890044486,498556.59235199797,6299187.4321647175,63.15792300582418,99736.89822070733,52.86688055844764,498555.495914974,6298903.528095218,63.15519772989534,99736.69716695059,52.926710891971766,498554.34466017655,6298605.511881235,63.15233701130002,-4.0885721890759896e-4,-0.003134133147746354,-0.005994851743068352
30,355387,FIN,239,2.55,23,3,44,0.544218833,0.7879900431,0.3740276976,42.8015635057,63.104439461,25.2962619842,0.012714928811596447,5,6.725063100225951e-4,6.72613643117038e-4,6.733291970799909e-4,6.740805287410915e-4,6.714000840795168e-4,6.715070643253969e-4,6.72220264529099e-4,6.729691220561175e-4,99684.31707154668,66.92805886324565,498257.61161351844,5800673.267616055,58.190429929441386,99684.27980216255,66.93869808934163,498257.3992004939,5800630.83981272,58.19002606353666,99684.03134014888,67.00962591680188,498255.9831172483,5800348.032180244,58.187334061439465,99683.77045605863,67.08409948705732,498254.49623654986,5800051.167221059,58.18450827738068,-4.038659047225224e-4,-0.003095868001921076,-0.005921652060706606
35,344429,FIN,282,2.69,23,3,44,1.0172160272,1.3991373088,0.6487050496,42.8015635057,63.104439461,25.2962619842,0.023765861428509134,5,8.187463889509885e-4,8.189533912193384e-4,8.203334063416718e-4,8.21782422220122e-4,8.172008136538145e-4,8.174070350310111e-4,8.187818391817906e-4,8.20225374124332e-4,99617.38901268344,81.40741135523346,497898.8939431866,5302415.656002536,53.227812017111034,99617.34110407322,81.42791542955337,497898.60703572386,5302373.440612226,53.22741384025375,99617.02171423208,81.5646082529913,497896.694326096,5302092.049062996,53.224759763175065,99616.68635657158,81.70813383584516,497894.685993697,5301796.670984509,53.22197379670978,-0.00039817685728138486,-0.003052253935969418,-0.005838220401251704
40,314679,FIN,369,2.7,23,3,44,1.6325761862,2.2724234804,0.8783223666,42.8015635057,63.104439461,25.2962619842,0.03814291003604542,5,0.001172623530645515,0.0011729871670181618,0.0011754114095024742,0.001177956864111002,0.0011694694316853958,0.0011698311141837747,0.001172242315420307,0.0011747740478580582,99535.98160132821,116.40428783555332,497412.1781446193,4804516.76205935,48.269145335833386,99535.91318864367,116.4402082267705,497411.75346429675,4804474.833576502,48.26875727227124,99535.45710597909,116.67967470433159,497408.9222780755,4804195.3547369,48.266170613168484,99534.97822273572,116.93110927018691,497405.94956235716,4803901.984990812,48.26345542810906,-3.8806356214848847e-4,-0.002974722664902174,-0.005689907724324428
45,359317,FIN,734,2.58,23,3,44,2.1635492702,2.9496156642,1.2634380073,42.8015635057,63.104439461,25.2962619842,0.05054837003587203,5,0.0020427644670305053,0.0020431865041456642,0.0020460000849133915,0.002048954344719505,0.00203271575699221,0.0020331336517487903,0.0020359195950854906,0.00203884479495947,99419.57731349266,202.09174135864177,496608.82455337537,4307104.583914731,43.32249945434233,99419.4729804169,202.1330761556152,496608.20285778795,4307063.080112206,43.32212745646507,99418.77743127475,202.4086370917754,496604.0582546117,4306786.4324588245,43.319647894845396,99418.04711346554,202.69796788232458,496599.7064850525,4306496.035428455,43.31704514888995,-3.7199787725938904e-4,-0.0028515594969320546,-0.005454305452374797
50,375585,FIN,1186,2.61,23,3,44,3.1384203432,4.3489828023,1.4158704833,42.8015635057,63.104439461,25.2962619842,0.07332489951639379,5,0.00315774059134417,0.003158326276870879,0.0031622308470489425,0.003166330645735909,0.0031340876319441643,0.0031346645754113805,0.0031385108242251753,0.003142549308800472,99217.48557213401,310.9562944042238,495344.24231704394,3810495.759361355,38.40548606314976,99217.33990426129,311.01308066443784,495343.3782585184,3810454.877254417,38.40513040292428,99216.36879418297,311.39164740086017,495337.61793362675,3810182.374204213,38.40275975134864,99215.34914558323,311.7891268798501,495331.5697146733,3809896.3289434025,38.4002713466539,-3.55660225480392e-4,-0.0027263118011191523,-0.005214716495856919
55,370897,FIN,1901,2.64,23,3,44,3.6655726945,5.013682712,1.6526188393,42.8015635057,63.104439461,25.2962619842,0.08564109332155227,5,0.005125412176426339,0.0051261048843208885,0.005130722936951218,0.005135571892213062,0.005064156280129199,0.005064832528204698,0.00506934079287947,0.005074074366293953,98906.52927772979,500.8781213875978,493350.57402217423,3315151.517044311,33.518024960064636,98906.32682359684,500.9439813413981,493349.40632201853,3315111.498995899,33.51768896350307,98904.9771467821,501.3830352689942,493341.6217706757,3314844.756270586,33.515449392916985,98903.56001870337,501.84401862611827,493333.4482095592,3314564.759228729,33.51309860435682,-3.359965615672422e-4,-0.002575567147651725,-0.004926355707816299
60,375230,FIN,3022,2.69,23,3,44,3.9753190867,5.562517581,1.6935513758,42.8015635057,63.104439461,25.2962619842,0.09287789419586497,5,0.00805372704741092,0.008054469615122958,0.008059420066536536,0.008064618040520796,0.00790663121467885,0.007907346903909535,0.00791211810384798,0.0079171277484881,98405.6511563422,778.0571931335331,490230.94366557256,2821800.943022137,28.675192022651164,98405.38284225545,778.1254993457411,490229.44430778857,2821762.0926738805,28.674875409988353,98403.59411151311,778.5808584534113,490219.4487745382,2821503.1344999103,28.67276505472474,98401.71600007726,779.0589562430572,490208.95381146483,2821231.31101917,28.670549922289517,-3.1661266281091116e-4,-0.00242696792642505,-0.004642100361646584
65,376614,FIN,4759,2.62,23,3,44,4.3221571469,5.9811969913,2.0626501827,42.8015635057,63.104439461,25.2962619842,0.10098129116999212,5,0.012636280117042913,0.012637084505285279,0.012642447093567712,0.012648077811264265,0.012267347650961453,0.012268105753173423,0.012273159695906855,0.012278466200991057,97627.59396320865,1197.6316354735861,485287.6065236161,2331569.999356564,23.882284758909716,97627.25734290971,1197.701517475093,485285.75710295787,2331532.648366092,23.881984517671405,97625.0132530597,1198.1673779698249,485273.4279057303,2331283.6857253723,23.87998329569811,97622.6570438342,1198.6564949636597,485260.4827611575,2331022.3572077053,23.877882735367848,-3.0024123831040583e-4,-0.0023014632116051814,-0.0044020235418678055
70,238873,FIN,4527,2.63,23,3,44,4.6618083434,6.2812851684,2.9257166716,42.8015635057,63.104439461,25.2962619842,0.10891677690183382,5,0.018951493052793745,0.018952860935855895,0.018961980156270243,0.018971555337705313,0.018136874629885766,0.018138127441195258,0.018146479317933454,0.01815524841668873,96429.96232773508,1748.9381373027384,478004.8282532679,1846282.3928329481,19.14635605226118,96429.55582543463,1749.0515726595859,478002.5268999699,1846246.891263134,19.146068603752305,96426.84587508989,1749.8077643658753,477987.1849739023,1846010.2578196418,19.144152658596134,96424.00054887055,1750.6016832956755,477971.07675494195,1845761.8744465476,19.14214162386947,-2.874485088746326e-4,-0.0022033936650451835,-0.004214428391708935
75,198424,FIN,6307,2.67,23,3,44,5.5597705796,7.7146583497,3.9925016243,42.8015635057,63.104439461,25.2962619842,0.12989643658366803,5,0.0317854694996573,0.03178743342191343,0.03180052623695432,0.03181427369274725,0.029593751969260788,0.029595454383484755,0.0296068034409485,0.029618719257482433,94681.02419043233,2801.966746087235,466876.5384337784,1368277.5645796803,14.45144448192341,94680.50425277503,2802.112544618338,466873.59903491446,1368244.3643631642,14.451173186723514,94677.03811072401,2803.084457715396,466854.0037671431,1368023.0728457393,14.449364916188523,94673.39886557487,2804.104822151118,466833.4300922623,1367790.7976916055,14.447466913422092,-2.712951998962154e-4,-0.002079565734886657,-0.0039775685013179185
80,277477,FIN,28283,13.719999999999999,23,3,44,10.6230244275,18.448242918,7.4112995209,42.8015635057,63.104439461,25.2962619842,0.24819243871979824,5,0.10192916890408935,0.10193185228799562,0.10194974151403739,0.10196852520138128,1,1,1,1,91879.05744434509,91879.05744434509,901401.0261459019,901401.0261459019,9.810734363398508,91878.3917081567,91878.3917081567,901370.7653282497,901370.7653282497,9.810476093131575,91873.9536530086,91873.9536530086,901169.0690785963,901169.0690785963,9.8087546387973,91869.29404342377,91869.29404342377,900957.3675993433,900957.3675993433,9.806947761822233,-2.582702669329251e-4,-0.0019797246012078773,-0.0037866015762748617
0,748819,FRATNP,2655,0.14,38728,14235,72947,0.08369679520000001,0.1221070817,0.0583219002,19.3754415429,26.2802532239,14.151883851300001,0.004319736147157386,1,0.003545583111539638,0.0036277010119331716,0.0037689945654518797,0.003966394806657804,0.003534804779588613,0.003616418427016128,0.0037568174603033805,0.003952911033673979,1e5,353.48047795886134,99696.00678895538,8895289.125730665,88.95289125730666,1e5,361.6418427016128,99688.98801527661,8866275.341617944,88.66275341617944,1e5,375.68174603033805,99676.9136984139,8819138.530427603,88.19138530427603,1e5,395.2911033673979,99660.04965110403,8758533.433425589,87.58533433425589,-0.2901378411272191,-0.7615059530306354,-1.3675569230507705
1,3084611,FRATNP,504,1.62,38728,14235,72947,0.0287038977,0.0449736911,0.0184683849,19.3754415429,26.2802532239,14.151883851300001,0.0014814577327925903,4,1.633917534496246e-4,1.7022845046792042e-4,1.819917957485049e-4,1.984262836493876e-4,1.6332823960947543e-4,1.701595114118156e-4,1.8191300186467204e-4,1.983326201660921e-4,99646.51952204114,16.275090616746205,398547.34337249666,8795593.11894171,88.26794112960647,99638.3581572984,16.954414341921385,398513.0811230598,8766586.353602668,87.98405067818277,99624.31825396966,18.122958792301063,398454.1403739529,8719461.616729189,87.52342570115154,99604.7088966326,19.75486289635001,398371.81901283714,8658873.383774485,86.93236976135796,-0.2838904514237015,-0.7445154284549318,-1.3355713682485089
5,3990837,FRATNP,321,2.46,38728,14235,72947,0.0155307206,0.0269445031,0.0112501828,19.3754415429,26.2802532239,14.151883851300001,8.015673121880998e-4,5,8.043425476911234e-5,8.32933819870362e-5,8.821284829884576e-5,9.50858004779913e-5,8.041782516560548e-5,8.32757637342388e-5,8.819308769964147e-5,9.506284109708408e-5,99630.24443142439,8.012047577892826,498130.8715562741,8397045.775569214,84.28209549710489,99621.40374295646,8.296048480971656,498085.94675164064,8368073.272479608,83.99874884388241,99606.19529517736,8.784577917095191,498008.66364797734,8321007.476355236,83.53905549445392,99584.95403373626,9.466828660969492,497900.72442388244,8260501.564761648,82.94929334368372,-0.2833466532224804,-0.7430400026509716,-1.33280215342117
10,3988294,FRATNP,373,2.86,38728,14235,72947,0.0189561963,0.0334241709,0.0139128213,19.3754415429,26.2802532239,14.151883851300001,9.783620289647733e-4,5,9.352369709956186e-5,9.701566220602433e-5,1.030240009030798e-4,1.114182091207151e-4,9.350498294571891e-5,9.699552462401215e-5,1.0300129206793677e-4,1.1139164945639513e-4,99622.2323838465,9.315175140066012,498091.22744443273,7898914.904012939,79.28867598126348,99613.10769447549,9.662025640253871,498044.8617375073,7869987.325727968,79.00553961097265,99597.41071726025,10.25866199049878,497965.1000496416,7822998.812707258,78.54620673739595,99575.48720507527,11.091877765197504,497853.6994069589,7762600.840337765,77.95694561203324,-0.2831363702908334,-0.7424692438675322,-1.3317303692302431
15,3845790,FRATNP,1019,2.84,38728,14235,72947,0.0690829466,0.12347238569999999,0.0477041713,19.3754415429,26.2802532239,14.151883851300001,0.003565490182354837,5,2.6496506569521477e-4,2.781625498911332e-4,3.008703813214549e-4,3.325953347250469e-4,2.648135064264599e-4,2.779955215339763e-4,3.006749786592116e-4,3.3235656779819075e-4,99612.91720870644,26.378845891406197,498007.60773640673,7400823.676568506,74.29582311159997,99603.44566883524,27.68931182528892,497957.41943063354,7371942.46399046,74.01292610399176,99587.15205526976,29.943364818949895,497871.08260833984,7325033.712657617,73.55400331753944,99564.39532731008,33.090880705886995,497750.50033422565,7264747.140930807,72.9653117165883,-0.2828970076082129,-0.7418197940605324,-1.3305113950116692
