"Age"	"Pop"	"CNTRY"	"deaths"	"ax"	"MID"	"LOW"	"HIGH"	"meanval"	"upperval"	"lowerval"	"countmeanval"	"countupperval"	"countlowerval"	"perdist"	"width"	"mx_base"	"mx_low"	"mx_mid"	"mx_high"	"qx_base"	"qx_low"	"qx_mid"	"qx_high"
"449"	25	136799	"SVN"	47	2.43	561	251	847	0.1648023635	0.2535461659	0.111525826	19.6263970309	27.1593056104	12.1910969539	0.00839697491294675	5	0.000343569762936864	0.000358976605846166	0.000378004977566818	0.000395560185025226	0.000343266667294772	0.000358645730099053	0.000377638112415253	0.000395158471003412
"450"	30	153233	"SVN"	90	2.63	561	251	847	0.3009188323	0.4474965364	0.1993967135	19.6263970309	27.1593056104	12.1910969539	0.0153323522308364	5	0.000587340846945501	0.000612455674756351	0.000643473987988875	0.000672090883422751	0.000586524406258085	0.000611567971645233	0.000642494162962192	0.000671022042343305
"451"	35	155472	"SVN"	129	2.58	561	251	847	0.5614745579	0.8110582304	0.3440101228	19.6263970309	27.1593056104	12.1910969539	0.0286081320486898	5	0.000829731398579809	0.000875917471597594	0.000932960031898444	0.000985586393982455	0.00082806867809042	0.000874064698928137	0.000930858374045256	0.000983241246531562
"452"	40	146842	"SVN"	155	2.79	561	251	847	0.8287254878	1.2353209057	0.5111942528	19.6263970309	27.1593056104	12.1910969539	0.0422250444895844	5	0.00105555631222675	0.00112773243463645	0.00121687425912652	0.00129911478107543	0.00105309966297414	0.00112492878735331	0.00121361050596498	0.00129539564361763
"453"	45	155486	"SVN"	301	2.62	561	251	847	1.3762951857	1.9207125479	0.811056998	19.6263970309	27.1593056104	12.1910969539	0.0701246990740658	5	0.00193586560847922	0.00204906743673122	0.00218887845967194	0.00231786540341724	0.00192698728406059	0.00203912308105362	0.00217753452663107	0.00230514900361924
"454"	50	152891	"SVN"	519	2.67	561	251	847	1.8632265528	2.54753033	1.1070843176	19.6263970309	27.1593056104	12.1910969539	0.0949347223469757	5	0.00339457522025495	0.00355042883694325	0.00374291736751446	0.00392050356023499	0.00336793699323174	0.00352129889468892	0.00371055760405094	0.00388501483050923
"455"	55	151461	"SVN"	875	2.7	561	251	847	2.0182800837	2.7328504621	1.2270175739	19.6263970309	27.1593056104	12.1910969539	0.102834976818333	5	0.00577706472293198	0.00594748205268288	0.00615795763922782	0.00635213834165315	0.005701309998143	0.00586722308350988	0.0060719586516506	0.00626067045846668
"456"	60	139249	"SVN"	1333	2.66	561	251	847	1.9092763614	2.6412071567	1.1589704172	19.6263970309	27.1593056104	12.1910969539	0.0972810423835825	5	0.00957277969680213	0.0097481313448447	0.00996470110935942	0.0101645041824278	0.00936304464577839	0.00953072942752885	0.00973764455051458	0.00992835876697284
"457"	65	190137	"SVN"	1300	2.66	561	251	847	1.8219441336	2.5051944612	1.1204835119	19.6263970309	27.1593056104	12.1910969539	0.0928313093193576	5	0.00683717529991532	0.00695972198277641	0.0071110744596168	0.00725070932534697	0.00672950993638025	0.00684819401099885	0.00699468352564557	0.00712974142792544
"458"	75	73761	"SVN"	2458	2.7	561	251	847	2.2609341431	3.0643717944	1.467069951	19.6263970309	27.1593056104	12.1910969539	0.115198634754018	5	0.0333238432233836	0.0337158506164946	0.0342000031737233	0.0346466729523278	0.0309515654591611	0.0312894635917373	0.0317060083272609	0.0320895424246976
"459"	80	96180.91	"SVN"	9650.01	13.74	561	251	847	4.318107749	5.9882917049	2.8023437699	19.6263970309	27.1593056104	12.1910969539	0.220015306028994	5	0.100331864192177	0.100906030539878	0.101615160292019	0.102269389676252	1	1	1	1
"460"	0	115878	"SWE"	292	0.14	52	10	113	0.2020606963	0.2805960366	0.0656101071	21.9614413626	29.0187671828	16.0340253454	0.009200702857514	1	0.0025198916101417	0.00252068560924917	0.00252402040550053	0.00252886380005609	0.00251444254464341	0.00251523311300497	0.00251855348835914	0.00252337590443444
"461"	1	470340	"SWE"	60	1.75	52	10	113	0.1159915417	0.1748656268	0.0230169776	21.9614413626	29.0187671828	16.0340253454	0.00528159968122729	4	0.000127567291746396	0.0001276795849743	0.000128151216531496	0.000128836205221709	0.000127530687071577	0.000127642915836632	0.000128114276030757	0.000128798868817345
"462"	5	589118	"SWE"	49	1.97	52	10	113	0.1099558193	0.1567395258	0.023012556	21.9614413626	29.0187671828	16.0340253454	0.00500676697328496	5	8.31751873139167e-05	8.32601748202106e-05	8.3617122346645e-05	8.41355461350378e-05	8.31542307167078e-05	8.32391753800797e-05	8.35959424886282e-05	8.41141028675111e-05
"463"	10	541807	"SWE"	45	3.02	52	10	113	0.1137891104	0.157655402	0.0264447306	21.9614413626	29.0187671828	16.0340253454	0.00518131339930088	5	8.30554053380632e-05	8.31510355790771e-05	8.35526825913354e-05	8.41360270615201e-05	8.30417491471151e-05	8.3137347925058e-05	8.35388623971486e-05	8.41220132313963e-05
"464"	15	522472	"SWE"	104	3	52	10	113	0.2643883136	0.3495410352	0.1246300235	21.9614413626	29.0187671828	16.0340253454	0.0120387505189094	5	0.000199053729195057	0.000199284148251369	0.000200251908287876	0.000201657464531375	0.000198974515956226	0.000199204751552887	0.000200171738742539	0.000201576165854343
"465"	20	656448	"SWE"	248	2.63	52	10	113	0.261155351	0.3400337141	0.1860864655	21.9614413626	29.0187671828	16.0340253454	0.011891539662089	5	0.000377790777030321	0.000377971926788749	0.000378732755774149	0.000379837769300563	0.000377452819310778	0.000377633645036799	0.0003783931113921	0.000379496140987231
"466"	25	682413	"SWE"	346	2.42	52	10	113	0.2828228593	0.3641985905	0.1964878483	21.9614413626	29.0187671828	16.0340253454	0.0128781556105713	5	0.000507024338633643	0.000507213053614315	0.00050800565653314	0.000509156817915243	0.000506361955018433	0.000506550177149939	0.000507340708103414	0.000508488854452181
"467"	30	619071	"SWE"	365	2.5	52	10	113	0.2787594256	0.3596675947	0.2092903139	21.9614413626	29.0187671828	16.0340253454	0.0126931297904118	5	0.000589593116136921	0.000589798151258747	0.000590659298770418	0.000591910013013558	0.000588725345109991	0.000588929777024472	0.000589788388780069	0.000591035413565221
"468"	35	608570	"SWE"	397	2.6	52	10	113	0.336704677	0.4274586398	0.2517545567	21.9614413626	29.0187671828	16.0340253454	0.0153316292606096	5	0.000652348949175937	0.000652600877947658	0.000653658978788885	0.000655195744296381	0.000651329203763994	0.00065158034537459	0.000652635136827939	0.000654167086317947
"469"	40	651944	"SWE"	578	2.6	52	10	113	0.4825386578	0.6202828807	0.3282628791	21.9614413626	29.0187671828	16.0340253454	0.021972085066409	5	0.000886579215392733	0.00088691623950932	0.000888331740798985	0.000890387587910164	0.000884696766356788	0.000885032360534003	0.000886441850162492	0.00088848894903285
"470"	45	662423	"SWE"	946	2.75	52	10	113	0.5619854347	0.7259422091	0.4105765446	21.9614413626	29.0187671828	16.0340253454	0.0255896425658588	5	0.00142809051014231	0.00142847681379671	0.00143009928914519	0.00143245574143703	0.00142351646185435	0.0014239002945459	0.00142551238458749	0.00142785373256346
"471"	50	644465	"SWE"	1470	2.69	52	10	113	0.610318316	0.8096724923	0.4686711055	21.9614413626	29.0187671828	16.0340253454	0.0277904489929956	5	0.00228096172794488	0.0022813929452956	0.00228320405816861	0.00228583448400799	0.0022690062848387	0.002269432993244	0.00227122515931187	0.00227382804060691
"472"	55	580194	"SWE"	2226	2.66	52	10	113	0.8440629745	1.0798354561	0.6067062988	21.9614413626	29.0187671828	16.0340253454	0.0384338605360132	5	0.00383664774196217	0.00383731017315822	0.00384009238418162	0.00384413321447752	0.00380250973842218	0.00380316043260764	0.00380589332635418	0.00380986246636954
"473"	60	558647	"SWE"	3744	2.66	52	10	113	1.0628585096	1.3766963185	0.6788487007	21.9614413626	29.0187671828	16.0340253454	0.0483965734330185	5	0.0067019065706967	0.00670277288830752	0.00670641142227295	0.00671169595969894	0.00659842699422123	0.00659926676424826	0.0066027937617565	0.00660791620045177
"474"	65	1100100	"SWE"	6234	2.65	52	10	113	1.2041127684	1.5798815276	0.8569591274	21.9614413626	29.0187671828	16.0340253454	0.0548284945655063	5	0.00566675756749386	0.00566725596304486	0.00566934922435906	0.00567238943722016	0.00559228576741743	0.00559277114878407	0.00559480973827132	0.00559777051156399
"475"	75	345477	"SWE"	10671	2.69	52	10	113	2.4786581707	3.3226924278	1.8735599587	21.9614413626	29.0187671828	16.0340253454	0.11286409347071	5	0.0308877291397112	0.0308909960458575	0.030904717051672	0.0309246451791644	0.0288306438376383	0.0288334900697915	0.0288454438069861	0.0288628039276806
"476"	80	501603.99	"SWE"	53929.99	13.77	52	10	113	11.122332362	14.779392659	8.4586980666	21.9614413626	29.0187671828	16.0340253454	0.506448196107072	5	0.107515073793572	0.107525170367885	0.107567575980003	0.107629165083316	1	1	1	1
